day,timestr,a,b,c,d,e,f
103,11:59:00,331.05,12.945,107.595,54.725,62.29,14.775
103,12:00:00,330.92,12.945,107.545,54.685,62.34,14.775
103,12:01:00,331.04,13.045,107.52,54.695,62.32,14.775
103,12:02:00,331.045,13.045,107.525,54.695,62.28,14.775
103,12:03:00,330.97,12.945,107.505,54.695,62.25,14.775
103,12:04:00,330.955,13.045,107.52,54.695,62.17,14.775
103,12:05:00,330.89,12.945,107.535,54.73,62.19,14.775
103,12:06:00,330.88,12.945,107.56,54.735,62.17,14.775
103,12:07:00,331.01,13.045,107.605,54.755,62.13,14.775
103,12:08:00,330.93,13.045,107.575,54.765,62.13,14.775
103,12:09:00,330.945,13.045,107.63,54.775,62.08,14.775
103,12:10:00,330.965,12.945,107.66,54.775,62.07,14.775
103,12:11:00,330.98,13.065,107.87,54.845,61.95,14.775
103,12:12:00,331.04,13.065,107.985,54.895,61.94,14.775
103,12:13:00,331.025,13.065,107.975,54.895,61.86,14.775
103,12:14:00,330.98,13.065,107.995,54.915,61.84,14.775
103,12:15:00,330.925,12.965,107.895,54.925,61.92,14.775
103,12:16:00,330.895,13.065,107.9,54.925,61.94,14.775
103,12:17:00,330.88,12.965,107.875,54.945,62.03,14.775
103,12:18:00,330.845,12.965,107.89,54.935,61.98,14.775
103,12:19:00,330.85,12.975,107.83,54.935,61.93,14.775
103,12:20:00,330.82,13.075,107.82,54.915,61.98,14.775
103,12:21:00,330.785,13.065,107.75,54.905,61.88,14.775
103,12:22:00,330.78,12.955,107.725,54.895,61.88,14.775
103,12:23:00,330.71,13.055,107.715,54.895,61.93,14.775
103,12:24:00,330.7,13.055,107.69,54.885,61.93,14.775
103,12:25:00,330.645,12.945,107.59,54.885,61.91,14.765
103,12:26:00,330.64,12.945,107.62,54.905,61.94,14.765
103,12:27:00,330.62,13.065,107.6,54.895,61.92,14.765
103,12:28:00,330.595,13.055,107.615,54.885,61.94,14.765
103,12:29:00,330.605,13.055,107.565,54.875,62.01,14.765
103,12:30:00,330.665,12.945,107.56,54.885,62.05,14.765
103,12:31:00,330.67,12.945,107.53,54.895,62.09,14.765
103,12:32:00,330.7,12.945,107.605,54.925,62.06,14.765
103,12:33:00,330.64,13.025,107.58,54.915,62.09,14.765
103,12:34:00,330.7,12.925,107.61,54.925,62.06,14.765
103,12:35:00,330.715,12.925,107.58,54.92,62.07,14.765
103,12:36:00,330.645,12.925,107.58,54.935,61.93,14.765
103,12:37:00,330.815,12.925,107.67,54.975,61.91,14.765
103,12:38:00,330.935,12.915,107.67,54.985,61.82,14.765
103,12:39:00,330.875,12.915,107.63,55.038999999999994,61.82,14.765
103,12:40:00,330.935,13.025,107.615,54.985,61.84,14.765
103,12:41:00,330.94,13.025,107.64,54.985,61.81,14.765
103,12:42:00,330.9,12.915,107.65,54.985,61.7,14.765
103,12:43:00,330.825,12.995,107.615,54.825,61.65,14.765
103,12:44:00,330.765,12.995,107.65,54.995,61.58,14.765
103,12:45:00,330.8,12.905,107.66,54.99,61.59,14.765
103,12:46:00,330.875,13.005,107.75,55.015,61.51,14.765
103,12:47:00,330.95,13.015,107.755,55.0,61.52,14.765
103,12:48:00,330.925,13.015,107.76,55.015,61.45,14.765
103,12:49:00,330.945,12.925,107.74,55.005,61.58,14.765
103,12:50:00,330.865,13.035,107.715,54.965,61.58,14.765
103,12:51:00,330.885,12.925,107.74,54.98,61.59,14.765
103,12:52:00,330.92,12.905,107.715,54.975,61.6,14.765
103,12:53:00,330.94,12.915,107.755,54.955,61.54,14.765
103,12:54:00,330.9,12.915,107.725,50.001999999999995,61.5,14.765
103,12:55:00,330.915,13.015,107.705,54.915,61.5,14.765
103,12:56:00,330.97,13.025,107.67,54.915,61.51,14.765
103,12:57:00,330.995,12.925,107.67,54.9,61.53,14.765
103,12:58:00,331.085,13.025,107.755,54.915,61.65,14.765
103,12:59:00,330.975,12.895,107.69,54.905,61.72,14.765
103,13:00:00,331.05,12.905,107.755,54.935,61.74,14.765
103,13:01:00,331.005,12.975,107.74,54.935,61.78,14.765
103,13:02:00,330.99,12.985,107.765,54.935,61.87,14.765
103,13:03:00,330.875,12.985,107.76,54.925,61.84,14.765
103,13:04:00,330.84,12.985,107.755,54.9,61.85,14.765
103,13:05:00,330.815,12.975,107.76,54.895,61.92,14.765
103,13:06:00,330.73,12.965,107.715,54.91,61.93,14.765
103,13:07:00,330.82,12.855,107.675,54.895,61.96,14.765
103,13:08:00,330.71,12.975,107.635,54.865,62.0,14.765
103,13:09:00,330.705,12.965,107.655,54.84,61.87,14.765
103,13:10:00,330.695,12.875,107.715,54.855,61.89,14.765
103,13:11:00,330.73,12.985,107.705,54.865,61.92,14.765
103,13:12:00,330.715,12.975,107.72,54.84,61.98,14.765
103,13:13:00,330.71,12.885,107.74,54.835,62.04,14.765
103,13:14:00,330.66,12.875,107.765,54.825,62.18,14.765
103,13:15:00,330.66,12.875,107.79,54.805,62.18,14.765
103,13:16:00,330.625,12.865,107.785,54.795,62.23,14.765
103,13:17:00,330.63,12.965,107.785,54.805,62.27,14.765
103,13:18:00,330.665,12.865,107.79,54.815,62.33,14.765
103,13:19:00,330.59,12.865,107.775,54.825,62.28,14.765
103,13:20:00,330.695,12.865,107.785,54.805,62.23,14.765
103,13:21:00,330.65,12.855,107.73,54.755,62.13,14.765
103,13:22:00,330.615,12.855,107.68,54.755,62.14,14.765
103,13:23:00,330.56,12.855,107.675,54.755,62.15,14.765
103,13:24:00,330.52,12.855,107.645,54.735,61.99,14.765
103,13:25:00,330.57,12.955,107.655,54.74,62.02,14.765
103,13:26:00,330.53,12.955,107.635,54.755,61.97,14.765
103,13:27:00,330.44,12.955,107.65,54.775,61.94,14.765
103,13:28:00,330.42,12.955,107.645,54.775,62.07,14.765
103,13:29:00,330.395,12.865,107.62,54.735,62.08,14.765
103,13:30:00,330.375,12.865,107.615,54.76,62.11,14.765
103,13:31:00,330.365,12.955,107.605,54.785,62.01,14.765
103,13:32:00,330.335,12.945,107.63,54.815,62.06,14.765
103,13:33:00,330.255,12.955,107.63,51.326,62.04,14.765
103,13:34:00,330.26,12.965,107.685,54.835,62.07,14.765
103,13:35:00,330.28,12.965,107.69,54.825,62.06,14.765
103,13:36:00,330.3,12.865,107.65,54.845,62.02,14.765
103,13:37:00,330.335,12.865,107.645,54.855,61.89,14.765
103,13:38:00,330.19,12.875,107.635,54.865,61.87,14.765
103,13:39:00,330.19,12.975,107.71,54.885,61.86,14.765
103,13:40:00,330.18,12.975,107.72,54.875,61.82,14.765
103,13:41:00,330.175,12.975,107.735,54.875,61.9,14.765
103,13:42:00,330.175,12.875,107.745,54.875,61.86,14.765
103,13:43:00,330.21,12.875,107.765,54.875,61.73,14.765
103,13:44:00,330.21,12.875,107.775,54.875,61.73,14.765
103,13:45:00,330.17,12.865,107.74,54.855,61.83,14.765
103,13:46:00,330.24,12.975,107.745,56.284,61.83,14.765
103,13:47:00,330.235,12.985,107.795,54.915,62.01,14.765
103,13:48:00,330.32,12.885,107.77,54.925,62.01,14.765
103,13:49:00,330.3,12.985,107.79,54.925,62.03,14.765
103,13:50:00,330.23,12.995,107.815,54.915,62.03,14.765
103,13:51:00,330.245,13.0,107.84,57.141999999999996,61.98,14.765
103,13:52:00,330.21,13.005,107.81,54.925,62.08,14.765
103,13:53:00,330.29,12.905,107.77,54.945,62.06,14.765
103,13:54:00,330.335,12.905,107.77,54.975,62.13,14.765
103,13:55:00,330.345,12.905,107.765,54.995,62.17,14.765
103,13:56:00,330.33,12.905,107.775,55.005,62.14,14.765
103,13:57:00,330.32,12.905,107.815,60.04,62.14,14.765
103,13:58:00,330.265,13.005,107.825,54.985,62.16,14.765
103,13:59:00,330.225,12.995,107.775,54.955,62.18,14.765
103,14:00:00,330.14,12.985,107.75,54.975,62.16,14.765
103,14:01:00,330.185,12.985,107.735,54.985,62.13,14.765
103,14:02:00,330.235,12.995,107.8,55.015,62.2,14.765
103,14:03:00,330.255,12.995,107.78,55.025,62.07,14.765
103,14:04:00,330.11,12.995,107.76,55.0,62.1,14.765
103,14:05:00,330.135,13.005,107.825,54.985,62.12,14.765
103,14:06:00,330.095,12.885,107.825,54.975,62.05,14.765
103,14:07:00,330.09,12.88,107.82,54.965,62.1,14.765
103,14:08:00,330.09,12.875,107.81,54.955,62.08,14.765
103,14:09:00,330.04,12.865,107.81,54.955,62.0,14.765
103,14:10:00,330.06,12.965,107.85,54.975,61.98,14.765
103,14:11:00,330.055,12.975,107.8,54.965,62.02,14.765
103,14:12:00,330.055,12.975,107.805,54.965,62.06,14.765
103,14:13:00,330.05,12.975,107.79,54.935,61.98,14.765
103,14:14:00,330.055,12.975,107.795,54.935,62.01,14.765
103,14:15:00,330.03,12.975,107.75,54.935,62.04,14.765
103,14:16:00,330.005,12.975,107.76,54.935,62.04,14.765
103,14:17:00,330.04,12.875,107.71,60.383,61.91,14.765
103,14:18:00,330.03,12.875,107.71,53.971000000000004,61.87,14.765
103,14:19:00,330.12,12.875,107.73,54.975,61.83,14.765
103,14:20:00,330.15,12.975,107.735,54.995,61.82,14.765
103,14:21:00,330.21,12.975,107.805,55.0,61.83,14.765
103,14:22:00,330.18,12.995,107.78,55.015,61.91,14.765
103,14:23:00,330.175,12.995,107.785,55.015,61.9,14.765
103,14:24:00,330.205,12.995,107.82,55.035,61.9,14.765
103,14:25:00,330.195,12.995,107.835,55.025,61.88,14.765
103,14:26:00,330.195,12.885,107.84,55.025,61.82,14.765
103,14:27:00,330.115,12.885,107.815,54.995,61.73,14.765
103,14:28:00,330.155,12.975,107.815,54.965,61.78,14.765
103,14:29:00,330.16,12.875,107.805,54.995,61.82,14.765
103,14:30:00,330.18,12.875,107.815,55.035,61.84,14.765
103,14:31:00,330.19,12.875,107.85,55.035,61.86,14.715
103,14:32:00,330.18,12.875,107.885,55.035,61.87,14.715
103,14:33:00,330.195,12.885,107.875,55.035,61.9,14.715
103,14:34:00,330.13,12.985,107.92,58.56,61.79,14.715
103,14:35:00,330.04,12.885,107.925,55.045,61.93,14.715
103,14:36:00,330.005,12.985,107.94,55.085,61.95,14.715
103,14:37:00,330.02,12.885,107.935,55.095,61.85,14.715
103,14:38:00,330.005,12.885,107.915,55.095,61.76,14.715
103,14:39:00,329.815,12.885,107.865,55.055,61.77,14.715
103,14:40:00,329.74,12.875,107.87,55.075,61.81,14.715
103,14:41:00,329.87,12.975,107.86,55.075,61.84,14.715
103,14:42:00,329.8,12.875,107.835,55.085,61.84,14.715
103,14:43:00,329.85,12.975,107.82,55.095,61.8,14.715
103,14:44:00,329.855,12.885,107.83,55.095,61.79,14.715
103,14:45:00,329.915,12.865,107.805,55.095,61.75,14.715
103,14:46:00,329.86,12.865,107.77,55.095,61.72,14.715
103,14:47:00,329.825,12.965,107.765,55.106,61.6,14.715
103,14:48:00,329.855,12.865,107.755,55.095,61.6,14.715
103,14:49:00,329.89,12.965,107.775,55.085,61.57,14.715
103,14:50:00,329.875,12.865,107.71,55.075,61.62,14.715
103,14:51:00,329.76,12.865,107.705,54.341,61.61,14.715
103,14:52:00,329.775,12.975,107.73,55.035,61.63,14.715
103,14:53:00,329.7,12.875,107.7,55.025,61.65,14.715
103,14:54:00,329.74,12.975,107.71,55.035,61.61,14.715
103,14:55:00,329.74,12.975,107.695,55.055,61.54,14.715
103,14:56:00,329.645,12.875,107.7,55.075,61.59,14.715
103,14:57:00,329.57,12.865,107.675,55.065,61.58,14.715
103,14:58:00,329.52,12.975,107.67,55.065,61.57,14.715
103,14:59:00,329.45,12.875,107.68,55.075,61.53,14.715
103,15:00:00,329.425,12.975,107.75,55.105,61.65,14.715
103,15:01:00,329.225,12.875,107.735,55.105,61.57,14.715
103,15:02:00,329.345,12.885,107.72,55.09,61.61,14.715
103,15:03:00,329.315,12.995,107.71,55.065,61.55,14.715
103,15:04:00,329.35,12.895,107.73,55.08,61.51,14.715
103,15:05:00,329.345,12.895,107.705,55.06,61.39,14.715
103,15:06:00,329.335,13.005,107.705,55.065,61.29,14.715
103,15:07:00,329.335,12.905,107.7,55.065,61.28,14.715
103,15:08:00,329.25,13.015,107.635,54.985,61.29,14.715
103,15:09:00,329.21,12.915,107.615,54.985,61.29,14.715
103,15:10:00,329.23,13.015,107.62,55.01,61.3,14.715
103,15:11:00,329.2,13.015,107.61,55.005,61.28,14.715
103,15:12:00,328.845,13.015,107.575,54.975,61.31,14.715
103,15:13:00,328.675,12.915,107.55,54.945,61.34,14.715
103,15:14:00,328.435,13.015,107.5,54.91,61.35,14.715
103,15:15:00,328.575,13.015,107.48,54.935,61.35,14.715
103,15:16:00,328.265,12.915,107.385,54.895,61.42,14.715
103,15:17:00,328.48,13.025,107.395,54.895,61.32,14.715
103,15:18:00,328.51,12.925,107.4,57.906000000000006,61.36,14.715
103,15:19:00,328.65,13.025,107.445,52.685,61.46,14.715
103,15:20:00,328.775,12.935,107.49,54.895,61.48,14.715
103,15:21:00,328.615,13.025,107.425,54.895,61.47,14.715
103,15:22:00,328.475,12.915,107.38,54.865,61.49,14.715
103,15:23:00,328.37,13.015,107.405,59.373000000000005,61.46,14.715
103,15:24:00,328.325,13.015,107.355,54.885,61.51,14.715
103,15:25:00,328.28,12.915,107.415,54.89,61.47,14.715
103,15:26:00,328.445,13.035,107.395,54.925,61.58,14.715
103,15:27:00,328.325,13.015,107.325,54.885,61.6,14.715
103,15:28:00,328.065,12.895,107.29,60.011,61.6,14.715
103,15:29:00,327.93,12.905,107.29,54.875,61.6,14.715
103,15:30:00,328.01,12.915,107.39,54.885,61.53,14.715
103,15:31:00,327.96,12.985,107.395,54.875,61.59,14.715
103,15:32:00,327.895,13.005,107.365,54.835,61.62,14.715
103,15:33:00,328.145,12.985,107.405,54.845,61.64,14.715
103,15:34:00,328.33,12.875,107.41,54.855,61.65,14.715
103,15:35:00,328.335,12.855,107.44,54.88,61.54,14.715
103,15:36:00,328.275,12.855,107.415,54.9,61.57,14.715
103,15:37:00,327.905,12.965,107.31,54.885,61.61,14.715
103,15:38:00,328.24,12.975,107.365,54.955,61.55,14.715
103,15:39:00,328.025,12.975,107.32,54.935,61.52,14.715
103,15:40:00,328.01,12.865,107.325,54.945,61.54,14.715
103,15:41:00,328.1,12.845,107.395,54.955,61.51,14.715
103,15:42:00,328.15,12.835,107.42,54.975,61.53,14.715
103,15:43:00,328.175,12.815,107.415,54.985,61.55,14.715
103,15:44:00,328.11,12.885,107.355,54.935,61.58,14.715
103,15:45:00,327.87,12.895,107.28,54.885,61.62,14.715
103,15:46:00,327.935,12.895,107.355,54.905,61.58,14.715
103,15:47:00,327.865,12.775,107.385,54.915,61.63,14.715
103,15:48:00,327.595,12.905,107.295,54.875,61.68,14.715
103,15:49:00,327.48,12.795,107.25,54.855,61.65,14.715
103,15:50:00,327.29,12.805,107.27,54.875,61.65,14.715
103,15:51:00,327.04,12.805,107.23,54.855,61.81,14.715
103,15:52:00,326.985,12.805,107.25,54.885,61.81,14.715
103,15:53:00,327.23,12.925,107.275,56.718,61.88,14.715
103,15:54:00,327.14,12.935,107.24,54.915,61.83,14.715
103,15:55:00,327.245,12.815,107.265,54.935,61.82,14.715
103,15:56:00,327.295,12.845,107.31,54.965,61.8,14.715
103,15:57:00,327.715,12.945,107.285,54.945,61.71,14.715
103,15:58:00,327.67,12.885,107.21,54.915,61.67,14.715
103,15:59:00,327.46,12.775,107.225,54.915,61.66,14.715
103,16:00:00,327.5,12.775,107.23,54.875,61.76,14.715
106,09:30:00,326.1,12.635,105.72,54.175,61.42,14.715
106,09:31:00,326.875,12.555,105.395,54.03,61.42,14.715
106,09:32:00,327.355,12.485,104.43,53.95,61.44,14.715
106,09:33:00,327.635,12.515,104.295,53.222,61.49,14.715
106,09:34:00,325.93,12.555,104.545,53.91,61.46,14.715
106,09:35:00,325.25,12.415,104.115,53.78,61.5,14.715
106,09:36:00,325.615,12.405,104.03,53.865,61.5,14.715
106,09:37:00,325.85,12.535,104.345,53.86,61.46,14.715
106,09:38:00,326.175,12.595,104.29,53.94,61.45,14.715
106,09:39:00,325.745,12.475,104.13,53.925,61.42,14.715
106,09:40:00,326.33,12.465,104.255,54.03,61.38,14.715
106,09:41:00,326.14,12.575,104.405,54.1,61.33,14.715
106,09:42:00,326.615,12.605,104.63,54.135,61.17,14.715
106,09:43:00,326.065,12.475,104.49,54.09,61.19,14.715
106,09:44:00,325.475,12.455,104.51,54.07,61.22,14.715
106,09:45:00,321.73,12.415,104.13,53.99,61.1,14.715
106,09:46:00,321.885,12.505,104.42,50.419,61.12,14.715
106,09:47:00,322.105,12.495,104.28,54.065,61.1,14.715
106,09:48:00,321.385,12.385,104.26,53.95,61.1,14.715
106,09:49:00,322.03,12.395,104.275,53.975,61.09,14.715
106,09:50:00,322.38,12.515,104.3,53.915,61.02,14.715
106,09:51:00,322.45,12.495,104.255,53.82,60.95,14.715
106,09:52:00,321.825,12.405,104.235,53.675,60.88,14.715
106,09:53:00,321.795,12.495,104.265,53.525,60.85,14.715
106,09:54:00,322.1,12.495,104.21,57.343,60.66,14.715
106,09:55:00,322.66,12.395,104.06,53.615,60.7,14.715
106,09:56:00,322.29,12.395,103.955,53.665,60.72,14.715
106,09:57:00,322.005,12.475,103.59,53.615,60.65,14.715
106,09:58:00,321.73,12.455,103.39,53.6,60.65,14.715
106,09:59:00,322.265,12.465,103.5,53.635,60.69,14.715
106,10:00:00,321.8,12.365,103.39,53.545,60.81,14.715
106,10:01:00,321.61,12.475,103.4,53.61,60.85,14.715
106,10:02:00,320.87,12.345,103.145,53.48,60.84,14.715
106,10:03:00,321.75,12.365,103.18,53.545,60.88,14.715
106,10:04:00,321.74,12.365,103.26,53.485,60.78,14.715
106,10:05:00,321.89,12.315,103.35,53.49,60.82,14.715
106,10:06:00,320.77,12.415,103.05,53.395,60.83,14.715
106,10:07:00,320.91,12.395,102.64,53.29,60.73,14.715
106,10:08:00,320.6,12.395,102.555,53.34,60.65,14.715
106,10:09:00,321.445,12.405,102.81,53.405,60.72,14.715
106,10:10:00,321.07,12.295,102.905,53.43,60.74,14.715
106,10:11:00,320.75,12.275,102.83,53.375,60.7,14.715
106,10:12:00,321.37,12.415,102.965,53.45,60.76,14.715
106,10:13:00,321.065,12.425,102.82,53.335,60.69,14.715
106,10:14:00,321.58,12.315,102.65,53.295,60.65,14.715
106,10:15:00,321.77,12.295,102.625,53.27,60.56,14.715
106,10:16:00,321.205,12.385,102.515,53.255,60.53,14.715
106,10:17:00,321.35,12.435,102.515,53.245,60.54,14.715
106,10:18:00,320.575,12.445,102.485,53.2,60.51,14.715
106,10:19:00,321.3,12.375,102.695,53.3,60.53,14.715
106,10:20:00,321.705,12.485,102.795,53.375,60.46,14.715
106,10:21:00,321.915,12.395,102.76,54.217,60.42,14.715
106,10:22:00,322.035,12.495,102.83,53.4,60.3,14.715
106,10:23:00,321.82,12.375,102.695,53.425,60.3,14.715
106,10:24:00,321.445,12.345,102.745,53.415,60.42,14.715
106,10:25:00,321.88,12.435,102.865,53.42,60.4,14.715
106,10:26:00,321.595,12.435,102.875,53.44,60.39,14.715
106,10:27:00,321.07,12.325,102.77,54.394,60.48,14.715
106,10:28:00,321.295,12.355,102.89,53.5,60.39,14.715
106,10:29:00,321.175,12.455,102.875,53.5,60.43,14.715
106,10:30:00,321.4,12.355,102.88,53.54,60.5,14.715
106,10:31:00,321.185,12.455,102.785,53.49,60.53,14.715
106,10:32:00,321.665,12.365,102.835,53.54,60.5,14.715
106,10:33:00,322.05,12.445,102.875,53.585,60.48,14.715
106,10:34:00,321.885,12.335,102.92,53.53,60.56,14.715
106,10:35:00,321.915,12.435,102.885,56.123000000000005,60.51,14.715
106,10:36:00,322.1,12.335,103.055,53.57,60.51,14.715
106,10:37:00,322.055,12.355,103.06,53.56,60.44,14.715
106,10:38:00,321.635,12.355,102.995,53.515,60.38,14.715
106,10:39:00,321.68,12.355,102.965,53.495,60.36,14.715
106,10:40:00,321.535,12.485,103.02,53.485,60.4,14.715
106,10:41:00,320.825,12.355,103.085,53.45,60.42,14.715
106,10:42:00,321.16,12.355,103.065,53.5,60.45,14.715
106,10:43:00,321.085,12.335,102.94,53.45,60.41,14.715
106,10:44:00,321.015,12.435,102.845,53.43,60.45,14.715
106,10:45:00,321.08,12.435,102.715,53.39,60.33,14.715
106,10:46:00,321.125,12.335,102.7,53.405,60.36,14.715
106,10:47:00,321.14,12.335,102.735,53.395,60.28,14.715
106,10:48:00,321.27,12.425,102.63,53.395,60.28,14.715
106,10:49:00,321.26,12.315,102.795,55.257,60.19,14.715
106,10:50:00,321.07,12.405,102.645,53.36,60.25,14.715
106,10:51:00,321.06,12.395,102.705,53.425,60.29,14.715
106,10:52:00,321.4,12.395,102.8,53.49,60.33,14.715
106,10:53:00,321.17,12.375,102.675,53.465,60.27,14.715
106,10:54:00,321.395,12.385,102.755,53.545,60.29,14.715
106,10:55:00,321.66,12.385,102.715,53.555,60.25,14.715
106,10:56:00,321.235,12.355,102.755,53.535,60.23,14.715
106,10:57:00,321.19,12.355,102.7,53.535,60.13,14.715
106,10:58:00,320.8,12.355,102.51,53.49,60.16,14.715
106,10:59:00,320.84,12.355,102.545,53.43,60.28,14.715
106,11:00:00,320.98,12.355,102.435,53.405,60.19,14.715
106,11:01:00,320.835,12.245,102.445,53.375,60.09,14.715
106,11:02:00,321.315,12.365,102.515,53.415,60.04,14.715
106,11:03:00,321.16,12.375,102.59,53.395,60.01,14.715
106,11:04:00,321.045,12.255,102.53,53.39,60.12,14.715
106,11:05:00,320.685,12.245,102.26,52.806999999999995,60.12,14.715
106,11:06:00,320.655,12.335,102.2,53.215,60.17,14.535
106,11:07:00,320.75,12.355,102.26,53.265,60.16,14.535
106,11:08:00,320.69,12.245,102.195,53.245,60.12,14.535
106,11:09:00,320.87,12.245,102.2,53.225,60.09,14.535
106,11:10:00,320.975,12.245,102.255,53.275,60.11,14.535
106,11:11:00,321.595,12.235,102.33,53.375,60.07,14.535
106,11:12:00,321.77,12.215,102.455,53.415,60.11,14.535
106,11:13:00,321.95,12.205,102.445,53.42,60.08,14.535
106,11:14:00,321.73,12.225,102.3,53.355,60.18,14.535
106,11:15:00,321.795,12.225,102.325,53.355,60.14,14.535
106,11:16:00,321.92,12.235,102.355,52.934,60.19,14.535
106,11:17:00,321.76,12.345,102.4,53.38,60.19,14.535
106,11:18:00,321.82,12.345,102.39,53.37,60.22,14.535
106,11:19:00,321.91,12.245,102.41,53.365,60.16,14.535
106,11:20:00,321.83,12.245,102.375,53.335,60.14,14.535
106,11:21:00,322.165,12.255,102.45,53.33,60.14,14.535
106,11:22:00,322.43,12.375,102.48,53.325,60.12,14.535
106,11:23:00,322.375,12.275,102.425,53.29,60.07,14.535
106,11:24:00,322.51,12.275,102.465,48.891000000000005,60.02,14.535
106,11:25:00,322.73,12.285,102.515,53.315,59.97,14.535
106,11:26:00,322.62,12.295,102.455,53.315,60.01,14.535
106,11:27:00,322.56,12.405,102.54,53.36,59.96,14.535
106,11:28:00,322.565,12.305,102.535,53.375,59.95,14.535
106,11:29:00,322.505,12.415,102.615,53.395,59.99,14.535
106,11:30:00,322.565,12.405,102.61,53.42,60.01,14.535
106,11:31:00,322.445,12.305,102.6,53.385,59.99,14.535
106,11:32:00,322.335,12.395,102.62,53.395,59.96,14.535
106,11:33:00,322.675,12.315,102.655,53.43,59.93,14.535
106,11:34:00,322.725,12.315,102.74,53.465,59.86,14.535
106,11:35:00,322.645,12.405,102.74,49.497,59.89,14.535
106,11:36:00,322.815,12.425,102.795,53.455,60.0,14.535
106,11:37:00,323.435,12.415,102.8,53.465,59.98,14.535
106,11:38:00,323.35,12.395,102.805,53.465,59.93,14.535
106,11:39:00,323.275,12.295,102.875,53.455,59.96,14.535
